"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79"
"Batch1_Cell1233",4.79812299808828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99282472605918,0,0,0,0,0,0,0,4.63466542755151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99282472605918,0,0,0,0,0,0,0,0
"Batch1_Cell1234",2.96971310820981,0,0,0,2.29426228113493,0,1.97407892980777,0,0,0.98277113681014,0,0,0,0.98277113681014,1.5619446556818,0,0,0,0,0,0.98277113681014,0,0,0.98277113681014,0,0,0,0,0,0,0,2.55613235125253,0,0,1.97407892980777,0,0,0,0.98277113681014,0,0,0,0,0,0,0,0,0,0,4.42635958213237,1.5619446556818,0,0,0,0,0,0,1.97407892980777,0.98277113681014,0,0,0,0,0,0,1.5619446556818,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch1_Cell1235",3.76371728718104,0,0,0,0,0,1.63093954567059,0,2.37692729965042,0,0,0,0,0,1.63093954567059,0,0,0,0,0,0,0,0,2.37692729965042,0,0,0,0,0,0,0,4.58908089681883,0,0,0,0,0,0,1.63093954567059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63093954567059,0,0,0,0,0,1.63093954567059,0,0,0,0,0,1.63093954567059,0,0,0,0,0,0,0,0
"Batch1_Cell1236",4.22100408266148,0,0.795237472685343,0,0.795237472685343,0,1.68081447163741,0,0,1.97872720170946,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22552635782348,0,0,0,0,0,0,0.795237472685343,4.16296317293278,0,0,0,0,0,0,0.795237472685343,0,0,0,0,0,0,0,0,0,0,1.30493502397406,0.795237472685343,0.795237472685343,0,0,0,0,0,0,1.30493502397406,0,0.795237472685343,0,1.30493502397406,0,0,0,0,0,0.795237472685343,0,1.30493502397406,0,0.795237472685343,0,0,0,0,0,0.795237472685343
"Batch1_Cell1237",2.77769252852732,0,0,0,0,0,2.77769252852732,0,1.5619446556818,0,0.98277113681014,0,0,0,1.5619446556818,0,0,0,0,0,0,0,0,0.98277113681014,0,0,0,0,0,0.98277113681014,0,2.77769252852732,0,0,0,0,0,0,2.55613235125253,0,0,0,0,0,0,0,0.98277113681014,0,0,3.55321739419615,0,0,0,0,0,0,0,2.29426228113493,0,0,0,0,1.97407892980777,0,0,0.98277113681014,0,0,0,0,1.97407892980777,0,2.29426228113493,0,0,0,0,0,0.98277113681014
"Batch1_Cell1238",3.30480765469702,0,0,0,1.07741661624587,0,2.11462082796635,0,0,0,0,0,0,0,2.11462082796635,0,0,0,0,0,0,0,0,2.11462082796635,0,0,0,0,0,0,0,3.94797478285398,0,0,0,0,1.07741661624587,0,1.687288219822,0,0,0,0,0,0,0,0,0,0,3.13286922832173,1.07741661624587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93763132542266,0,1.687288219822,0,0,0,0,0,1.07741661624587
"Batch1_Cell1239",3.16141704795196,0,0,0,0.995220451380693,0,0,0,0,0.995220451380693,0,0,0,0.995220451380693,0,0,0,0,0,0,0.995220451380693,0,0,2.31427319811385,0,0,0,0,0,0.995220451380693,0,4.16088363124602,0,0,1.99282472605918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16141704795196,2.57698776678613,0,0,0,0,0,0,0.995220451380693,0,0,0,0,1.99282472605918,0,0.995220451380693,0.995220451380693,0.995220451380693,0,0,0,0,0,0,0,0,0,0,0,0
"Batch1_Cell1240",3.66193953894995,0,0,0,0,0,1.80655972014088,0,0,0.87396313104874,0,0,0,0,0.87396313104874,0,0,0,0,0,0.87396313104874,0,0,2.58403472252784,0,0,0,0,0,0,0,3.75385660066483,0,0,0.87396313104874,0,0.87396313104874,0,0,0,0,0,0,0.87396313104874,0,0,0.87396313104874,0,0,3.2213983504359,2.11462082796635,0,0,0,0,0,0,1.41434172157503,0,0,0,0,1.41434172157503,0.87396313104874,0,0.87396313104874,0,0,0,0,0,0,1.80655972014088,0,0,0,0,0,0
"Batch1_Cell1241",3.20468234627834,0,0,0,2.21819020852835,0,2.21819020852835,1.49904058465809,0,0.93604304467148,0,0,0,0,2.21819020852835,0,0,0,0,0,1.49904058465809,0,0,1.49904058465809,0,0,0,0,0,0,0,3.87765601759281,0,0,0.93604304467148,0,0,0,2.47673603154301,0,0,0,0,0,0,0,0,0,0,2.47673603154301,0.93604304467148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90296891144167,0,0,0,0,1.49904058465809,0,0.93604304467148,0,0,0.93604304467148,0,0,0
"Batch1_Cell1242",1.584220325904,0.736520335093689,0,0,0,0,2.93763132542266,0.736520335093689,0.736520335093689,0,1.22175629487165,0,0,0,1.8736594537249,0,0,1.22175629487165,0,0,1.22175629487165,0,0,1.22175629487165,0,0,0,0,0,0,0,2.6620274652689,1.22175629487165,0,1.22175629487165,0,0,0,1.8736594537249,0,0,0,0,0,0,0,0,1.22175629487165,0,3.45841946737881,1.584220325904,0,0,0,0,0,0,1.22175629487165,0.736520335093689,0,0,0,0.736520335093689,0,0,2.32103743927956,0,0,0,0,1.584220325904,0,2.50158348084253,0,0,0,0,0,0.736520335093689
"Batch1_Cell1243",3.39928857971366,0.750352865535737,0,0,0,0,2.3485795537213,0,0,1.24147928378833,0.750352865535737,0,0,0,0.750352865535737,0,0,0,0,0,0,0,0,1.60720610001433,0,0,0,0.750352865535737,0,0.750352865535737,0.750352865535737,3.93793648768108,0,0,0,0,0,0,2.14111267256639,0,0,0,0,0,0,0,0.750352865535737,0,0,3.19950756919775,0,0,0,0,0,0,0,2.3485795537213,0.750352865535737,0,0,0.750352865535737,0,0.750352865535737,0,1.24147928378833,0,0,0,0,0.750352865535737,0,0.750352865535737,0,0,0,0,0,0
"Batch1_Cell1244",4.31283337217157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55891951212757,0,0,0,0,0,0,0,3.55891951212757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8860939500141,0,0,0,0,0,0,0,3.55891951212757,0,0,0,0,0,0,0,0,0,0,0,0,1.8860939500141,0,0,0,0,0,0,0,0
"Batch1_Cell1245",2.64220845702397,0,0,0,1.03461941856121,0,2.86620356138234,0,0,2.05162250330138,0,0,0,0,1.63093954567059,0,0,1.03461941856121,0,0,1.03461941856121,0,0,1.63093954567059,0,0,0,0,0,0,0,2.86620356138234,0,0,0,0,1.03461941856121,0,0,0,0,0,0,0,0,0,1.63093954567059,0,0,3.76371728718104,2.37692729965042,0,0,0,0,0,0,0,0,0,0,0,1.03461941856121,1.03461941856121,1.03461941856121,1.03461941856121,0,0,0,0,0,0,2.05162250330138,1.03461941856121,0,0,0,0,0
"Batch1_Cell1246",3.4976228351414,0,0,0,0,0,2.62000944782036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62000944782036,0,0,4.740803729149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62000944782036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62000944782036,0,0,0,0,0,0,0,0
"Batch1_Cell1247",0,0,0,0,0,0,2.42105133764342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42105133764342,0,0,2.42105133764342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81422583742752,0,0,0,0,0,0,0,2.42105133764342,2.42105133764342,0,0,0,2.42105133764342,0,3.2796530255926,2.42105133764342,0,0,0,0,2.42105133764342,0,0,0,0,0,0,0,0
"Batch1_Cell1248",1.27236591267375,1.27236591267375,0,0,1.27236591267375,0,1.93777658633258,1.27236591267375,0,0,0,0,0,0,1.27236591267375,0,0,0,0,0,1.27236591267375,0,0,2.39141616081543,0,0,0,0,0,0,0,3.78032731199628,0,0,1.27236591267375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44744912246324,0,0,0,0,0,0,0,2.39141616081543,1.93777658633258,0,0,0,0,0,0,2.39141616081543,0,0,0,0,2.73601925432192,0,0,0,0,0,0,0,0
"Batch1_Cell1249",3.7426821666445,0,0,0,0,0,2.18235364587949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0139747234806,0,2.18235364587949,0,0,0,0,0,1.46960845897181,0,4.35502608784112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18235364587949,0,0,0,0,0,1.46960845897181,0,0,0,0,0,0,2.18235364587949,0,0,0,0,0,0,0,0
"Batch1_Cell1250",2.18235364587949,1.46960845897181,0,0,0,0,2.18235364587949,0,0,0,0,0,0,0,2.18235364587949,0,0,0,0,0,1.46960845897181,0,0,1.46960845897181,0,0,0,0,0,0,0,3.0139747234806,0,0,0,0,0,0,3.0139747234806,0,0,0,0,0,0,2.18235364587949,0,0,0,3.53814121625654,1.46960845897181,0,0,0,0,0,0,1.46960845897181,1.46960845897181,0,0,0,0,0,0,2.18235364587949,0,0,0,0,2.18235364587949,0,0,0,0,0,0,0,0
"Batch1_Cell1251",3.88036971935583,0.893691097853659,0,0,0,0,1.83744698721404,0.893691097853659,0,1.44140220327824,0.893691097853659,0,0,0,0.893691097853659,0,0,0,0,0,0,0,0,1.83744698721404,0,0,0,0,0,0,0,3.70165206698629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97515103845626,0.893691097853659,0,0,0,0,0,0,1.83744698721404,2.14785826593323,0,0,0,1.44140220327824,0,0.893691097853659,0,0,0,0,0,0.893691097853659,0,1.83744698721404,0,0,0,0,0,0.893691097853659
"Batch1_Cell1252",3.0139747234806,0,0,0,1.46960845897181,0,1.46960845897181,0,0,1.86955592066053,0,0,0,0,0,0,0,0,0,0,1.46960845897181,0,0,2.18235364587949,0,0,0,0,0,0,0,3.53814121625654,0.914360623410088,0,0.914360623410088,0,0,0,0.914360623410088,0,0,0,0,0,0,0,0,0,0,3.53814121625654,2.18235364587949,0,0,0,0,0,0,0.914360623410088,2.43926887793799,0,0,0,0,0,0,0.914360623410088,0,0,0,0,1.86955592066053,0,1.46960845897181,0,0,0,0,0,0
"Batch1_Cell1253",3.19332817156875,0,0,0,0.85974594641208,0,2.0904723417807,0.49299075672443,0,0.85974594641208,0.49299075672443,0,0,0,1.39475416891487,0,0,0,0,0,1.15190950835145,0.49299075672443,0,1.78415055284796,0,0,0,0,0,0,0,3.93145401761475,0,0,0.85974594641208,0,0.49299075672443,0,2.45442674829338,0,0,0,0,0,0,0,0,0,0,3.31642178124735,1.39475416891487,0,0,0,0,0,0,0,0.85974594641208,0,0,0,0,0,0,0.85974594641208,0,0,0,0,1.15190950835145,0,1.6025503734791,0,0,0.85974594641208,0,0,0.85974594641208
"Batch1_Cell1254",3.19831666199278,0,0.704114038950629,0,1.17522935475295,0.704114038950629,1.52978681807542,0.704114038950629,1.17522935475295,0,0,0.704114038950629,0,0,0.704114038950629,0.704114038950629,0,0,0,0,0,0,0,1.52978681807542,0,0,0,0,0,0,0,4.266424738006,0,0.704114038950629,0,0,0,0,1.81417122967902,0,0,0,0,0,0,0,0,0.704114038950629,0,2.73601925432192,1.17522935475295,0,0,0,0,0,0,0.704114038950629,0.704114038950629,0,0,0,0.704114038950629,0,0,0.704114038950629,0,0,0,0,2.43402961978428,0,1.17522935475295,0,0,0,0,0,1.17522935475295
"Batch1_Cell1255",3.18412045816496,0,0,0,0,0,2.33471027492372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18412045816496,0,0,0,0,0,0,0,2.33471027492372,0,0,0,0,2.33471027492372,0,3.18412045816496,0,0,0,0,0,0,0,0,0,0,2.33471027492372,2.33471027492372,0,0,0,0,0,0,0,0,0,0,0,3.18412045816496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33471027492372
"Batch1_Cell1256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59053592333171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38365708463907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch1_Cell1257",3.1245450979383,0,0,0,1.1933839742663,0,2.62000944782036,0,0,1.1933839742663,0,0,0,0,0.716721088892034,0,0,0,0,0,0,0,0,2.28115095698312,0,0,0,0,0,0,0,3.92179217184131,0.716721088892034,0,0,0,0.716721088892034,0,1.83744698721404,0,0,0,0,0,0,0,0,0,0,3.65328560269466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716721088892034,0,2.46050625186456,0,0,0,0,1.1933839742663,0,0.716721088892034,0,0,0,0,0,0
"Batch1_Cell1258",4.22455526418907,0,0,0,0,0,2.43926887793799,0.914360623410088,0,0,0,0,0,0.914360623410088,1.46960845897181,0,0,0,0,0,0,0,0,0.914360623410088,0,0,0,0,0,0.914360623410088,0,3.7426821666445,0,0,0,0,0,0,0,0,0,0,0,0.914360623410088,0,0,0,0,0,2.43926887793799,0.914360623410088,0,0,0.914360623410088,0,0,0,0.914360623410088,0.914360623410088,0,0.914360623410088,0,0.914360623410088,0.914360623410088,0,1.46960845897181,0,0,0,0,0,0,2.18235364587949,0,0,0,0,0,0
"Batch1_Cell1259",3.53226926186651,0,0,0,0.811448570014662,0,2.46723671176389,0.811448570014662,0,0,0,0,0,0,1.70704677272844,0,0,0,0,0,0.811448570014662,0,0,1.70704677272844,0,0,0,0,0,0,0,3.93964793308555,0,0,0,0.811448570014662,0,0,0.811448570014662,0,0,0,0,0.811448570014662,0,0,0,0,0,2.46723671176389,1.70704677272844,0,0,0,0,0,0,2.00715627908269,0.811448570014662,0,0,0,1.32765595515104,0,0,1.32765595515104,0,0,0,0,0.811448570014662,0,2.25545945727281,0,0,0,0,0,0
"Batch1_Cell1260",3.15991925264757,0,0,0,2.06181722744085,0,2.76999405345034,0,1.0415043769365,1.64004050596931,0,0,0,0,1.86628776534031,0,0,0,0,0,1.37159196408285,0,0,2.06181722744085,0,0,0,0,0,0,0,3.2429047771954,0,0,0,0,0,0,2.52673943541524,0,0,0,0,0,0,0,0,0,0,3.0718673994655,1.0415043769365,0,0,0,0,0,0,1.0415043769365,1.37159196408285,0,0,0,0,0,0,1.0415043769365,0,0,0,0,1.64004050596931,0,0.612764327639989,0,0,1.0415043769365,0,0,0
"Batch1_Cell1261",3.24197753763619,0,0,0,1.84934041598431,0,2.77769252852732,0,0.723199002892166,0.723199002892166,0,0,0,0,0,0,0,0,0,0,1.5619446556818,0,0,1.84934041598431,0,0,0,0,0,0.723199002892166,0,3.13915220182227,0,0,0,0,0,0,2.29426228113493,0,0,0,0,0,0,0,0,0,0,3.24197753763619,0.723199002892166,0,0,0,0,0,0,1.5619446556818,0.723199002892166,0,0,0,2.08888534169672,0,0,1.84934041598431,0,0,0,0,1.84934041598431,0,1.202685409743,0,0,0,0,0,0
"Batch1_Cell1262",3.31331347383254,0,0,0,0,0,1.99282472605918,0.995220451380693,0,0,0,0.995220451380693,0,0,1.99282472605918,0,0,0,0,0,0,0,0,0.995220451380693,0,0,0,0,0,0,0.995220451380693,4.23885806321982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995220451380693,0,0,0,2.79915168958756,1.57858624400438,0,0,0,0,0,0,1.57858624400438,0.995220451380693,0,0,0,0.995220451380693,0,0,1.57858624400438,0,0,0,0,0.995220451380693,0,1.57858624400438,0.995220451380693,0,0,0,0,0.995220451380693
"Batch1_Cell1263",3.2796530255926,0,0,0,0,0,1.85334377727203,0.903903874519753,0,0,0,0,0,0,1.45535728229303,0,0,0,0,0,0.903903874519753,0,0,1.85334377727203,0.903903874519753,0,0,0,0,0,0,3.98268145761273,0,0,0,0,0.903903874519753,0,0,0,0,0,0,0,0,0,0,0,0,3.2796530255926,1.85334377727203,0,0,0,0,0,0,1.45535728229303,2.16494369229743,0,0,0,1.45535728229303,0,0,0,0,0,0,0,0,0,1.85334377727203,0.903903874519753,0,0,0,0,0.903903874519753
"Batch1_Cell1264",3.2469313490395,0,0,0,0,0,1.93777658633258,1.93777658633258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27236591267375,0,0,0,0,0,1.27236591267375,0,3.92179217184131,0,0,0,0,0,0,1.27236591267375,0,0,0,0,0,0,0,1.27236591267375,0,0,3.44744912246324,1.27236591267375,0,0,0,0,0,0,0,1.27236591267375,0,0,0,1.93777658633258,0,0,1.93777658633258,0,0,0,0,2.39141616081543,0,0,0,0,0,0,0,0
"Batch1_Cell1265",3.49061131763617,0,0,0,1.489088400565,0,2.20609020055989,0,0,0.6802089521374,0,0,0,0,1.76955479784155,0,0,0,0,0,0,0,0,2.68287581699675,0,0,0,0,0,1.76955479784155,0,3.32705169952637,0,0,1.489088400565,0,0,0,2.00427093314878,0,0,0,0,0,0,0,0,0,0,2.93094355528268,1.14061091029794,0,0,0,0,0,0,0.6802089521374,0.6802089521374,0,0,0,1.489088400565,0,0,1.14061091029794,0,0,0,0,1.76955479784155,0,1.489088400565,0,0,0,0,0,0
"Batch1_Cell1266",0,0,0,0,0,0,0,0,0,0,0,0,0,1.6680309626833,1.6680309626833,0,0,0,0,0,1.6680309626833,0,0,0,0,0,0,0,0,0,0,3.2796530255926,0,1.6680309626833,1.6680309626833,0,0,0,1.6680309626833,0,0,0,0,0,0,0,0,0,0,3.81422583742752,2.42105133764342,0,0,0,0,0,0,1.6680309626833,0,0,0,0,1.6680309626833,0,0,2.91330446660681,0,0,0,0,1.6680309626833,0,1.6680309626833,0,0,0,0,0,1.6680309626833
"Batch1_Cell1267",2.51565675797167,0,0,0,1.12409305499527,0,2.18235364587949,0,0,1.12409305499527,0,0,0,1.12409305499527,1.12409305499527,0,0,0,0,0,0,0,0,2.51565675797167,0,0,0,0,0,0,0,3.67767151153745,0,0,0,0,0,0,2.18235364587949,0,0,0,0,0,0,0,0,0,0,2.51565675797167,1.12409305499527,0,0,1.12409305499527,0,0,0,1.12409305499527,2.18235364587949,0,0,0,1.12409305499527,0,0,1.12409305499527,0,0,0,0,3.21062477336629,0,1.12409305499527,0,0,0,0,0,0
"Batch1_Cell1268",3.4392866522324,0,0,0,0.864431796023175,0,2.35137741239465,0,0,0,0,0,0,0,1.40121810447016,0,0,0,0,0,1.40121810447016,0.864431796023175,0,2.56650706710437,0,0,0,0,0,0,0,2.75368097517188,0,0,0.864431796023175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91933623115233,1.40121810447016,0,0,0,0,0,0,2.56650706710437,1.79155047740382,0,0,0,1.40121810447016,0,0.864431796023175,1.79155047740382,0.864431796023175,0,0,0,0,0,2.35137741239465,0.864431796023175,0,0,0,0,0
"Batch1_Cell1269",3.2213983504359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41434172157503,0,0,0,0,0,4.27196269997105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66193953894995,2.11462082796635,0,0,0,0,0,0,2.93763132542266,0,0,0,0,0,0,0,0,0,0,0,0,1.41434172157503,0,2.58403472252784,0,0,0,0,0,0
"Batch1_Cell1270",2.98560660255234,0,0,0,0.704114038950629,0,2.43402961978428,0,0.704114038950629,1.52978681807542,0,0,0,0.704114038950629,0.704114038950629,0,0,0,0,0,0.704114038950629,0,0,1.52978681807542,0,0,0,0,0,0,0,3.62346776759277,0,0.704114038950629,0.704114038950629,0,0,0,1.81417122967902,0,0,0,0,0,0,0.704114038950629,0,1.52978681807542,0,3.29396112246904,0,0,0,0,0,0,0,1.52978681807542,1.17522935475295,0,0,0,0.704114038950629,1.17522935475295,0,0.704114038950629,0,0,0.704114038950629,0,2.43402961978428,0,1.17522935475295,0,0,0,0,0,0
"Batch1_Cell1271",3.03677714323808,1.02113016676402,0,0,1.02113016676402,0,1.02113016676402,0,0,1.61306783840151,0,0,0,0,1.02113016676402,0,0,1.02113016676402,0,0,0,0,0,1.02113016676402,0,0,0,0,0,0,0,2.8433908067307,0,1.61306783840151,1.02113016676402,0,0,0,1.02113016676402,0,0,0,0,0,0,0,0,0,0,3.73921066655317,1.02113016676402,0,0,0,0,0,1.61306783840151,1.02113016676402,1.61306783840151,0,0,0,1.61306783840151,0,1.61306783840151,1.61306783840151,0,0,0,0,2.35558938952766,0,1.61306783840151,0,0,0,0,0,0
"Batch1_Cell1272",2.18235364587949,0,0,0,0,0,3.29973349464182,0,0,0,0,0,0,0,1.46960845897181,0,0,0,0,0,0,0,0,1.46960845897181,0,0,0,0,0,0,0,1.46960845897181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53814121625654,2.6572745156522,0,0,0,1.46960845897181,0,0,2.18235364587949,1.46960845897181,0,0,0,0,0,0,2.18235364587949,0,0,1.46960845897181,0,2.6572745156522,0,1.46960845897181,0,0,0,0,0,2.18235364587949
"Batch1_Cell1273",3.50561872963329,0,0,0,1.25159645057051,0,1.25159645057051,0,0,1.91153634219329,0,0,0.757470319201713,0.757470319201713,0.757470319201713,0,0,0,0,0,0.757470319201713,0,0,1.6189769063501,0,0,0,0,0,0,0,4.44066746446339,0,0.757470319201713,0,0,0,0,0,0,0,0,0,0,0,0,1.25159645057051,0,0,2.54440292062428,1.25159645057051,0,0,0,0,0,0,0.757470319201713,0,0,0,0,1.6189769063501,0,0,1.25159645057051,0,0,1.25159645057051,0,0,0,1.25159645057051,0,0,0,0,0,0
"Batch1_Cell1274",3.09587831645804,0,0,0,0.958817325890445,0,2.25545945727281,0,0,1.93777658633258,0,0.958817325890445,0,0,1.93777658633258,0,0,0,0,0,0.958817325890445,0,0,2.25545945727281,0,0,0,0,0,0,0,4.00893981606422,0,0,0,0,0,0,0.958817325890445,0,0,0,0,0,0,0,1.93777658633258,0,0,3.38365708463907,0,0,0,0,0,0,0,0,0,0,0,0,0.958817325890445,0,0,1.52978681807542,0,0,0,0,1.52978681807542,0,0,0,0,0,0,0,0
"Batch1_Cell1275",4.15195382023202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63093954567059,0,0,1.63093954567059,0,0,0,0,0,0,0,4.31283337217157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63093954567059,0,0,0,0,0,0,0,2.37692729965042,0,0,0,0,2.86620356138234,0,0,0,0,0,1.63093954567059,0,0,0,0,0,0,0,0,0,1.63093954567059
"Batch1_Cell1276",3.72386359359269,1.07741661624587,0,0,0,0,1.07741661624587,1.07741661624587,0,0,0,1.07741661624587,0,0,1.07741661624587,0,0,0,0,0,1.07741661624587,0,0,1.07741661624587,0,0,0,0,0,0,0,4.14190759428935,0,0,1.687288219822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93763132542266,1.687288219822,0,0,0,0,0,0,1.07741661624587,1.687288219822,0,0,0,0,0,0,1.07741661624587,0,0,0,0,1.07741661624587,0,1.687288219822,1.07741661624587,0,0,0,0,0
"Batch1_Cell1277",2.67641681219104,0,0,0,1.23153409133599,0,3.55891951212757,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8860939500141,0,0,2.33471027492372,0,0,0,0,0,0,0,3.85615457727521,0,0,1.23153409133599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95248779574508,0,0,0,0,0,0,0,0,1.8860939500141,0,0,0,0,0,0,0,0,0,0,0,2.67641681219104,0,0,0,0,0,0,0,1.8860939500141
"Batch1_Cell1278",2.96971310820981,0,0,0,1.97407892980777,0,2.55613235125253,0,0.98277113681014,0.98277113681014,0.98277113681014,0,0,0,1.5619446556818,0,0,0,0,0.98277113681014,0,0,0,1.5619446556818,0,0,0,0,0,0.98277113681014,0,3.87456179024676,0,0,0,0,0,0,0.98277113681014,0,0,0,0,0,0,0,0.98277113681014,0,0.98277113681014,3.13915220182227,1.5619446556818,0,0,0,0,0,0,0.98277113681014,0.98277113681014,0,0,0,1.5619446556818,0,0.98277113681014,1.5619446556818,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch1_Cell1279",2.46050625186456,1.1933839742663,0,0,0,0,2.07628992933108,0,0,0,0,0.716721088892034,0,0,1.55106209410287,0,0,0,0,0,0,0,0,1.55106209410287,0,0,0,0,0,0,0,3.4976228351414,0.716721088892034,0,0,0,0,0,1.55106209410287,0,0,0,0,0,0,1.1933839742663,0,0,0,4.14808061239909,1.1933839742663,0,0,0,0,0,0,1.1933839742663,0,0,0,0,1.1933839742663,0,0,0.716721088892034,0,0,0,0,2.46050625186456,0,1.83744698721404,0,0,0,0,0,0.716721088892034
"Batch1_Cell1280",3.2796530255926,0,0,0,0,0,1.6680309626833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91330446660681,0,0,0,0,0,1.6680309626833,0,3.2796530255926,0,0,0,0,0,0,1.6680309626833,0,0,0,0,0,0,0,0,0,0,3.81422583742752,1.6680309626833,0,0,0,0,0,0,2.91330446660681,0,0,0,0,1.6680309626833,0,0,0,0,0,0,0,0,0,1.6680309626833,0,0,0,0,0,0
"Batch1_Cell1281",3.09587831645804,0,0,0,0,0,2.25545945727281,0,0,0,0,0,0,0,2.25545945727281,0,0,0,0,0,0,0,0,3.09587831645804,0,0,0,0,0,0,0,3.62346776759277,0,0,0,0,0,0,3.09587831645804,0,0,0,0,0,0,0,0,0,0,2.25545945727281,0,0,0,0,0,0,0,3.09587831645804,2.25545945727281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batch1_Cell1282",3.46394242199541,0,0.77967678107451,0,0,0,2.58909794201503,0.77967678107451,0,1.28302828427046,0,0,0,1.28302828427046,1.95120911287622,0,0,0,0,0,0.77967678107451,0,0,2.19652240115377,0,0,0,0,0,0,0,3.26317784991089,0,0,0,0,0,0,1.65546112063157,0,0,0,0,0,0,0,0.77967678107451,0,0,2.75145723036398,1.65546112063157,0,0,0,0,0,0,0.77967678107451,1.95120911287622,0,0,0,0,0,0,1.95120911287622,0,0,0,0,1.95120911287622,0,1.28302828427046,0,0,0,0,0,0
"Batch1_Cell1283",2.96754533188362,0,0.750352865535737,0,0.750352865535737,0,1.8987179593834,0.750352865535737,0.750352865535737,1.60720610001433,0,0,0,1.24147928378833,2.14111267256639,0,0,0,0,0,2.69100563392417,0,0,2.3485795537213,0,0,0,0,0,0,0,3.0881834137514,0.750352865535737,0.750352865535737,0,0,0.750352865535737,0,1.8987179593834,0,0,0,0,0,0,1.24147928378833,0,0,0,3.19950756919775,0.750352865535737,0,0,0,0,0,0,0.750352865535737,0.750352865535737,0,0,0,0,0,0,1.8987179593834,0,0,0,0,0.750352865535737,0,0.750352865535737,0,0,0,0,0,0
